,Unnamed: 0,id,prediction,top1,top1_p,top2,top2_p,top3,top3_p,top4,top4_p,top5,top5_p,top1_id,top2_id,top3_id,top4_id,top5_id
799,9981,4530692_SF87CNK7_BIDPCF5Q,"1. U-M intrusion nickel-copper-PGE, p=0.0601
2. U-M layered intrusion nickel-copper-PGE, p=0.0514
3. Bimodal-mafic VMS, p=0.0473
4. Bimodal felsic VMS, p=0.0370
5. Felsic-siliciclastic VMS, p=0.0328
",U-M intrusion nickel-copper-PGE,0.0600533224642276,U-M layered intrusion nickel-copper-PGE,0.0514421761035919,Bimodal-mafic VMS,0.0472703613340854,Bimodal felsic VMS,0.0369839370250701,Felsic-siliciclastic VMS,0.0328264310956001,180,177,110,111,112
800,9985,4530692_SFJX7JBF_PQ2AJMMK,"1. U-M intrusion nickel-copper-PGE, p=0.1157
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0945
3. U-M layered intrusion nickel-copper-PGE, p=0.0674
4. Ophiolite nickel-copper-PGE, p=0.0606
5. Komatiite nickel-copper-PGE, p=0.0496
",U-M intrusion nickel-copper-PGE,0.1157038435339927,Arc U-M intru-sion nickel-copper-PGE,0.0945255979895591,U-M layered intrusion nickel-copper-PGE,0.0673544630408287,Ophiolite nickel-copper-PGE,0.0605529621243476,Komatiite nickel-copper-PGE,0.0496357791125774,180,185,177,183,175
801,10006,4530692_SGTXBUNS_J4PGNUVH,"1. U-M intrusion nickel-copper-PGE, p=0.0905
2. Komatiite nickel-copper-PGE, p=0.0890
3. Ophiolite nickel-copper-PGE, p=0.0809
4. Impact U-M intrusion nickel-copper-PGE, p=0.0608
5. Vein ± replacement nickel, p=0.0509
",U-M intrusion nickel-copper-PGE,0.0904828011989593,Komatiite nickel-copper-PGE,0.0890388339757919,Ophiolite nickel-copper-PGE,0.0809351503849029,Impact U-M intrusion nickel-copper-PGE,0.0607937648892402,Vein ± replacement nickel,0.0509081073105335,180,175,183,188,122
802,10016,4530692_SHKB7IAJ_3UNGNHTD,"1. Impact U-M intrusion nickel-copper-PGE, p=0.0642
2. U-M intrusion nickel-copper-PGE, p=0.0524
3. Exotic copper, p=0.0468
4. U-M layered intrusion nickel-copper-PGE, p=0.0455
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0444
",Impact U-M intrusion nickel-copper-PGE,0.0641931220889091,U-M intrusion nickel-copper-PGE,0.0524320155382156,Exotic copper,0.0467855855822563,U-M layered intrusion nickel-copper-PGE,0.0455140098929405,Arc U-M intru-sion nickel-copper-PGE,0.044372871518135,188,180,33,177,185
803,10054,4530692_SKJVVX3H_SMUGSRNV,"1. U-M layered intrusion PGE, p=0.1716
2. Arc U-M intru-sion nickel-copper-PGE, p=0.1332
3. U-M intrusion nickel-copper-PGE, p=0.1015
4. Ophiolite nickel-copper-PGE, p=0.0863
5. Ophiolite chro-mium, p=0.0717
",U-M layered intrusion PGE,0.1716376692056656,Arc U-M intru-sion nickel-copper-PGE,0.1331596076488495,U-M intrusion nickel-copper-PGE,0.1015391126275062,Ophiolite nickel-copper-PGE,0.0862982124090194,Ophiolite chro-mium,0.0717318579554557,178,185,180,183,182
804,10060,4530692_SKUBP6X4_4UEUJC29,"1. Anorthosite mas-sif titanium, p=0.2179
2. Anorthosite conduit nickel-copper-PGE, p=0.1314
3. Greisen tin ±W-Mo, p=0.0423
4. MVT fluorspar, p=0.0341
5. Low Iron alkali-calcic, p=0.0315
",Anorthosite mas-sif titanium,0.217905655503273,Anorthosite conduit nickel-copper-PGE,0.131388634443283,Greisen tin ±W-Mo,0.0423465780913829,MVT fluorspar,0.0341373011469841,Low Iron alkali-calcic,0.0314983800053596,186,187,160,81,96
805,10066,4530692_SM98HGR6_N3E5JVXF,"1. U-M intrusion nickel-copper-PGE, p=0.0693
2. Hypozonal orogenic gold, p=0.0527
3. Anorthosite conduit nickel-copper-PGE, p=0.0444
4. Paleoplacer gold ± uranium, p=0.0400
5. Mesozonal orogenic gold, p=0.0398
",U-M intrusion nickel-copper-PGE,0.0692501589655876,Hypozonal orogenic gold,0.0526595376431942,Anorthosite conduit nickel-copper-PGE,0.0443722940981388,Paleoplacer gold ± uranium,0.0399513877928257,Mesozonal orogenic gold,0.0398329310119152,180,86,187,15,87
806,10073,4530692_SMRACA4X_BWGPMKUE,"1. U-M intrusion nickel-copper-PGE, p=0.0667
2. Anorthosite conduit nickel-copper-PGE, p=0.0631
3. U-M layered intrusion nickel-copper-PGE, p=0.0505
4. Fluvial placer PGE, p=0.0436
5. MVT zinc-lead, p=0.0414
",U-M intrusion nickel-copper-PGE,0.0667335465550422,Anorthosite conduit nickel-copper-PGE,0.063148483633995,U-M layered intrusion nickel-copper-PGE,0.0505484454333782,Fluvial placer PGE,0.0436323583126068,MVT zinc-lead,0.0414017178118228,180,187,177,3,79
807,10074,4530692_SMS2ZAEG_UUIIGQ5V,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1996
2. Arc U-M intrusion titanium-vanadium, p=0.1236
3. U-M intrusion nickel-copper-PGE, p=0.0747
4. Fluvial placer PGE, p=0.0671
5. U-M layered intrusion PGE, p=0.0668
",Arc U-M intru-sion nickel-copper-PGE,0.1995935440063476,Arc U-M intrusion titanium-vanadium,0.1236018612980842,U-M intrusion nickel-copper-PGE,0.0746857970952987,Fluvial placer PGE,0.067124031484127,U-M layered intrusion PGE,0.0668123960494995,185,184,180,3,178
808,10075,4530692_SMTM86QU_4BH7HTC5,"1. U-M intrusion nickel-copper-PGE, p=0.0688
2. Anorthosite conduit nickel-copper-PGE, p=0.0496
3. U-M layered intrusion nickel-copper-PGE, p=0.0468
4. Porphyry gold ± copper, p=0.0453
5. Komatiite nickel-copper-PGE, p=0.0452
",U-M intrusion nickel-copper-PGE,0.0687653720378875,Anorthosite conduit nickel-copper-PGE,0.0495947450399398,U-M layered intrusion nickel-copper-PGE,0.046781051903963,Porphyry gold ± copper,0.0453165546059608,Komatiite nickel-copper-PGE,0.0452466122806072,180,187,177,155,175
809,10077,4530692_SNE82N7X_PXUNFPRZ,"1. U-M layered intrusion nickel-copper-PGE, p=0.1077
2. U-M intrusion nickel-copper-PGE, p=0.0610
3. Impact U-M intrusion nickel-copper-PGE, p=0.0596
4. Ophiolite nickel-copper-PGE, p=0.0401
5. Komatiite nickel-copper-PGE, p=0.0340
",U-M layered intrusion nickel-copper-PGE,0.107739433646202,U-M intrusion nickel-copper-PGE,0.0609975196421146,Impact U-M intrusion nickel-copper-PGE,0.0596168749034404,Ophiolite nickel-copper-PGE,0.0401266999542713,Komatiite nickel-copper-PGE,0.0340398661792278,177,180,188,183,175
810,10117,4530692_SS332NTH_JSXME9N5,"1. Komatiite nickel-copper-PGE, p=0.2867
2. U-M intrusion nickel-copper-PGE, p=0.0686
3. U-M layered intrusion nickel-copper-PGE, p=0.0636
4. Ophiolite nickel-copper-PGE, p=0.0520
5. Vein ± replacement nickel, p=0.0468
",Komatiite nickel-copper-PGE,0.2866871356964111,U-M intrusion nickel-copper-PGE,0.0686423927545547,U-M layered intrusion nickel-copper-PGE,0.0636178329586982,Ophiolite nickel-copper-PGE,0.052023384720087,Vein ± replacement nickel,0.0468419417738914,175,180,177,183,122
811,10127,4530692_ST2TE9SF_52KB3KSI,"1. U-M intrusion nickel-copper-PGE, p=0.0857
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0523
3. Ophiolite nickel-copper-PGE, p=0.0470
4. U-M layered intrusion nickel-copper-PGE, p=0.0402
5. Impact U-M intrusion nickel-copper-PGE, p=0.0350
",U-M intrusion nickel-copper-PGE,0.0856858193874359,Arc U-M intru-sion nickel-copper-PGE,0.0523292459547519,Ophiolite nickel-copper-PGE,0.04697697609663,U-M layered intrusion nickel-copper-PGE,0.0401927717030048,Impact U-M intrusion nickel-copper-PGE,0.0349524952471256,180,185,183,177,188
812,10144,4530692_SUD88QRW_93KV4ED5,"1. Komatiite nickel-copper-PGE, p=0.0832
2. Bimodal felsic VMS, p=0.0750
3. Ophiolite nickel-copper-PGE, p=0.0613
4. Bimodal-mafic VMS, p=0.0466
5. U-M intrusion nickel-copper-PGE, p=0.0406
",Komatiite nickel-copper-PGE,0.0832393392920494,Bimodal felsic VMS,0.0750117674469947,Ophiolite nickel-copper-PGE,0.0613477863371372,Bimodal-mafic VMS,0.0466182418167591,U-M intrusion nickel-copper-PGE,0.0405908524990081,175,111,183,110,180
813,10148,4530692_SUTJMCC3_X8V7H9HW,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1415
2. U-M intrusion nickel-copper-PGE, p=0.0912
3. U-M conduit nickel-copper-PGE, p=0.0889
4. Orogenic copper ± gold, p=0.0454
5. U-M layered intrusion nickel-copper-PGE, p=0.0409
",Arc U-M intru-sion nickel-copper-PGE,0.1414892226457595,U-M intrusion nickel-copper-PGE,0.0912087336182594,U-M conduit nickel-copper-PGE,0.0888614952564239,Orogenic copper ± gold,0.0454260818660259,U-M layered intrusion nickel-copper-PGE,0.0408677756786346,185,180,181,92,177
814,10161,4530692_SW668V5T_TFG2PETB,"1. Porphyry gold ± copper, p=0.1153
2. Porphyry copper ± gold, p=0.0967
3. Orogenic copper ± gold, p=0.0650
4. U-M intrusion nickel-copper-PGE, p=0.0582
5. Porphyry copper-molybdenum, p=0.0533
",Porphyry gold ± copper,0.1153308749198913,Porphyry copper ± gold,0.0966882407665252,Orogenic copper ± gold,0.0649515986442565,U-M intrusion nickel-copper-PGE,0.0581532604992389,Porphyry copper-molybdenum,0.0533297061920166,155,153,92,180,154
815,10175,4530692_SX2X46DG_PSXCGA7R,"1. U-M layered intrusion PGE, p=0.2212
2. U-M intrusion nickel-copper-PGE, p=0.1211
3. U-M layered intrusion nickel-copper-PGE, p=0.0729
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0595
5. Komatiite nickel-copper-PGE, p=0.0541
",U-M layered intrusion PGE,0.2211705297231674,U-M intrusion nickel-copper-PGE,0.1211079582571983,U-M layered intrusion nickel-copper-PGE,0.0729077756404876,Arc U-M intru-sion nickel-copper-PGE,0.0594673044979572,Komatiite nickel-copper-PGE,0.0540581457316875,178,180,177,185,175
816,10179,4530692_SXJUCFN4_GEPPA5N7,"1. Hypozonal orogenic gold, p=0.1445
2. Mesozonal orogenic gold, p=0.1180
3. U-M intrusion nickel-copper-PGE, p=0.0606
4. Porphyry gold ± copper, p=0.0578
5. Breccia pipe gold, p=0.0351
",Hypozonal orogenic gold,0.1445418447256088,Mesozonal orogenic gold,0.1180135235190391,U-M intrusion nickel-copper-PGE,0.0605733506381511,Porphyry gold ± copper,0.0578080601990222,Breccia pipe gold,0.0350749529898166,86,87,180,155,131
817,10197,4530692_SZRWIP5V_HC4PCZFG,"1. Anorthosite conduit nickel-copper-PGE, p=0.0898
2. U-M intrusion nickel-copper-PGE, p=0.0871
3. U-M layered intrusion nickel-copper-PGE, p=0.0733
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0506
5. MVT zinc-lead, p=0.0488
",Anorthosite conduit nickel-copper-PGE,0.0898166671395301,U-M intrusion nickel-copper-PGE,0.087063543498516,U-M layered intrusion nickel-copper-PGE,0.0733002349734306,Arc U-M intru-sion nickel-copper-PGE,0.0505903474986553,MVT zinc-lead,0.0488285720348358,187,180,177,185,79
818,10200,4530692_SZWECP3V_XN48A74G,"1. U-M intrusion nickel-copper-PGE, p=0.1191
2. Ophiolite nickel-copper-PGE, p=0.0822
3. U-M layered intrusion nickel-copper-PGE, p=0.0706
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0663
5. U-M conduit nickel-copper-PGE, p=0.0558
",U-M intrusion nickel-copper-PGE,0.1190514788031578,Ophiolite nickel-copper-PGE,0.0822026878595352,U-M layered intrusion nickel-copper-PGE,0.070554532110691,Arc U-M intru-sion nickel-copper-PGE,0.0663326829671859,U-M conduit nickel-copper-PGE,0.0557643361389637,180,183,177,185,181
819,10214,4530692_T2VT8K6I_KC9N9QEU,"1. Fluvial placer PGE, p=0.1218
2. U-M layered intrusion PGE, p=0.1028
3. Ophiolite nickel-copper-PGE, p=0.0416
4. U-M intrusion nickel-copper-PGE, p=0.0395
5. Porphyry gold ± copper, p=0.0384
",Fluvial placer PGE,0.1217647716403007,U-M layered intrusion PGE,0.1028113663196563,Ophiolite nickel-copper-PGE,0.0416002757847309,U-M intrusion nickel-copper-PGE,0.0395427271723747,Porphyry gold ± copper,0.0384111329913139,3,178,183,180,155
820,10215,4530692_T2VT8K6I_X9I8LI8X,"1. U-M layered intrusion PGE, p=0.1054
2. Fluvial placer PGE, p=0.1037
3. Ophiolite nickel-copper-PGE, p=0.0463
4. Porphyry gold ± copper, p=0.0397
5. U-M intrusion nickel-copper-PGE, p=0.0375
",U-M layered intrusion PGE,0.1054140925407409,Fluvial placer PGE,0.1036725118756294,Ophiolite nickel-copper-PGE,0.046253178268671,Porphyry gold ± copper,0.0397336557507514,U-M intrusion nickel-copper-PGE,0.0374813377857208,178,3,183,155,180
821,10216,4530692_T33RQ7C4_RPVEV5NE,"1. U-M intrusion nickel-copper-PGE, p=0.0704
2. Ophiolite nickel-copper-PGE, p=0.0569
3. Porphyry gold ± copper, p=0.0501
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0438
5. Magnetite-dominant IOCG, p=0.0384
",U-M intrusion nickel-copper-PGE,0.0704045072197914,Ophiolite nickel-copper-PGE,0.0569261685013771,Porphyry gold ± copper,0.0500853881239891,Arc U-M intru-sion nickel-copper-PGE,0.0438079088926315,Magnetite-dominant IOCG,0.0384017787873744,180,183,155,185,105
822,10221,4530692_T3B2DK55_32X5CXQW,"1. U-M layered intrusion PGE, p=0.1652
2. U-M layered intrusion nickel-copper-PGE, p=0.1042
3. U-M intrusion nickel-copper-PGE, p=0.0712
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0505
5. Anorthosite conduit nickel-copper-PGE, p=0.0407
",U-M layered intrusion PGE,0.1651512682437896,U-M layered intrusion nickel-copper-PGE,0.1042487099766731,U-M intrusion nickel-copper-PGE,0.0712027996778488,Arc U-M intru-sion nickel-copper-PGE,0.0504753142595291,Anorthosite conduit nickel-copper-PGE,0.040716603398323,178,177,180,185,187
823,10230,4530692_T3KZWASD_D2PV2WUH,"1. Vein ± replacement nickel, p=0.0683
2. Vein cobalt ± Ni, p=0.0556
3. U-M intrusion nickel-copper-PGE, p=0.0526
4. Ophiolite nickel-copper-PGE, p=0.0494
5. Anorthosite conduit nickel-copper-PGE, p=0.0490
",Vein ± replacement nickel,0.0682771578431129,Vein cobalt ± Ni,0.0556278936564922,U-M intrusion nickel-copper-PGE,0.0526090115308761,Ophiolite nickel-copper-PGE,0.0493934042751789,Anorthosite conduit nickel-copper-PGE,0.0489768609404563,122,123,180,183,187
824,10257,4530692_T5PMJQW2_26A5SBAR,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1165
2. U-M intrusion nickel-copper-PGE, p=0.1050
3. Ophiolite nickel-copper-PGE, p=0.0675
4. Komatiite nickel-copper-PGE, p=0.0600
5. U-M layered intrusion nickel-copper-PGE, p=0.0597
",Arc U-M intru-sion nickel-copper-PGE,0.1164627596735954,U-M intrusion nickel-copper-PGE,0.1050246804952621,Ophiolite nickel-copper-PGE,0.0675293579697609,Komatiite nickel-copper-PGE,0.0600112490355968,U-M layered intrusion nickel-copper-PGE,0.0596895106136798,185,180,183,175,177
825,10274,4530692_T6ZGVTKW_TPB6IV8W,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1575
2. U-M intrusion nickel-copper-PGE, p=0.1459
3. U-M layered intrusion nickel-copper-PGE, p=0.0391
4. Porphyry gold ± copper, p=0.0390
5. U-M conduit nickel-copper-PGE, p=0.0373
",Arc U-M intru-sion nickel-copper-PGE,0.1575189679861068,U-M intrusion nickel-copper-PGE,0.1458887606859207,U-M layered intrusion nickel-copper-PGE,0.0390539839863777,Porphyry gold ± copper,0.0389761440455913,U-M conduit nickel-copper-PGE,0.0373321585357189,185,180,177,155,181
826,10278,4530692_T7B6WQUG_3XZIJKQ6,"1. U-M intrusion nickel-copper-PGE, p=0.1296
2. U-M conduit nickel-copper-PGE, p=0.1187
3. Anorthosite conduit nickel-copper-PGE, p=0.0963
4. U-M layered intrusion nickel-copper-PGE, p=0.0881
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0712
",U-M intrusion nickel-copper-PGE,0.129577562212944,U-M conduit nickel-copper-PGE,0.1186908185482025,Anorthosite conduit nickel-copper-PGE,0.0963133126497268,U-M layered intrusion nickel-copper-PGE,0.0880945995450019,Arc U-M intru-sion nickel-copper-PGE,0.0712090358138084,180,181,187,177,185
827,10312,4530692_T9D8A8S3_F9GSJM32,"1. Anorthosite mas-sif titanium, p=0.0989
2. Anorthosite conduit nickel-copper-PGE, p=0.0639
3. Porphyry gold ± copper, p=0.0430
4. Apatite intrusion REE, p=0.0321
5. Greisen tin ±W-Mo, p=0.0319
",Anorthosite mas-sif titanium,0.0989108756184578,Anorthosite conduit nickel-copper-PGE,0.0638854727149009,Porphyry gold ± copper,0.0429610945284366,Apatite intrusion REE,0.0320938155055046,Greisen tin ±W-Mo,0.0318755991756916,186,187,155,173,160
828,10324,4530692_T9ZVRPUA_639JAZ42,"1. Komatiite nickel-copper-PGE, p=0.1538
2. Algoma-type banded iron formation, p=0.0676
3. U-M intrusion nickel-copper-PGE, p=0.0660
4. MVT zinc-lead, p=0.0440
5. Black shale nickel ± Mo-PGE, p=0.0411
",Komatiite nickel-copper-PGE,0.1538482755422592,Algoma-type banded iron formation,0.0676205307245254,U-M intrusion nickel-copper-PGE,0.0659609362483024,MVT zinc-lead,0.0440483801066875,Black shale nickel ± Mo-PGE,0.0411230511963367,175,113,180,79,57
829,10332,4530692_TAIB2B74_34GJSX2E,"1. Kimberlite diamond, p=0.2535
2. Algoma-type banded iron formation, p=0.1175
3. Fluvial placer diamond, p=0.0857
4. Paleoplacer gold ± uranium, p=0.0558
5. U-M intrusion nickel-copper-PGE, p=0.0389
",Kimberlite diamond,0.253511369228363,Algoma-type banded iron formation,0.1174543425440788,Fluvial placer diamond,0.0856785997748375,Paleoplacer gold ± uranium,0.0558294989168643,U-M intrusion nickel-copper-PGE,0.0389296971261501,174,113,8,15,180
830,10344,4530692_TBRD6I2S_Z5PA9GHP,"1. U-M intrusion nickel-copper-PGE, p=0.1255
2. U-M layered intrusion nickel-copper-PGE, p=0.0506
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0469
4. Algoma-type banded iron formation, p=0.0401
5. U-M conduit nickel-copper-PGE, p=0.0370
",U-M intrusion nickel-copper-PGE,0.12547267973423,U-M layered intrusion nickel-copper-PGE,0.0506050735712051,Arc U-M intru-sion nickel-copper-PGE,0.0468908697366714,Algoma-type banded iron formation,0.0400587506592273,U-M conduit nickel-copper-PGE,0.0369799248874187,180,177,185,113,181
831,10346,4530692_TBXZBP7A_4WQBEWW9,"1. U-M intrusion nickel-copper-PGE, p=0.1374
2. Arc U-M intru-sion nickel-copper-PGE, p=0.1295
3. Ophiolite nickel-copper-PGE, p=0.0848
4. U-M layered intrusion nickel-copper-PGE, p=0.0511
5. Vein cobalt ± Ni, p=0.0378
",U-M intrusion nickel-copper-PGE,0.1373810023069381,Arc U-M intru-sion nickel-copper-PGE,0.1294816732406616,Ophiolite nickel-copper-PGE,0.0848288536071777,U-M layered intrusion nickel-copper-PGE,0.0511324927210807,Vein cobalt ± Ni,0.0377692617475986,180,185,183,177,123
832,10363,4530692_TD6C969S_IRHFAF3I,"1. U-M intrusion nickel-copper-PGE, p=0.1515
2. Ophiolite nickel-copper-PGE, p=0.1098
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0803
4. U-M layered intrusion nickel-copper-PGE, p=0.0626
5. Impact U-M intrusion nickel-copper-PGE, p=0.0600
",U-M intrusion nickel-copper-PGE,0.1515424698591232,Ophiolite nickel-copper-PGE,0.1097771525382995,Arc U-M intru-sion nickel-copper-PGE,0.0802773684263229,U-M layered intrusion nickel-copper-PGE,0.0625541806221008,Impact U-M intrusion nickel-copper-PGE,0.0599675923585891,180,183,185,177,188
833,10368,4530692_TDHGBGKR_9F3IVQPF,"1. Anorthosite mas-sif titanium, p=0.1096
2. U-M layered intrusion iron-titanium-vanadium, p=0.0971
3. Arc U-M intrusion titanium-vanadium, p=0.0751
4. Anorthosite conduit nickel-copper-PGE, p=0.0465
5. Algoma-type banded iron formation, p=0.0415
",Anorthosite mas-sif titanium,0.1095829159021377,U-M layered intrusion iron-titanium-vanadium,0.0971107855439186,Arc U-M intrusion titanium-vanadium,0.0750590488314628,Anorthosite conduit nickel-copper-PGE,0.0465303473174572,Algoma-type banded iron formation,0.0415343567728996,186,179,184,187,113
834,10369,4530692_TDJDC8CF_S8H54GMH,"1. Hypozonal orogenic gold, p=0.0907
2. U-M layered intrusion PGE, p=0.0859
3. U-M layered intrusion iron-titanium-vanadium, p=0.0695
4. Mesozonal orogenic gold, p=0.0614
5. U-M intrusion nickel-copper-PGE, p=0.0590
",Hypozonal orogenic gold,0.0907313600182533,U-M layered intrusion PGE,0.085893340408802,U-M layered intrusion iron-titanium-vanadium,0.0694569945335388,Mesozonal orogenic gold,0.0613598190248012,U-M intrusion nickel-copper-PGE,0.0590435341000556,86,178,179,87,180
835,10384,4530692_TEXM65FV_G5MQK7T5,"1. Fluvial placer PGE, p=0.0572
2. NYF pegmatite, p=0.0540
3. Porphyry gold ± copper, p=0.0439
4. Simple pegmatite, p=0.0388
5. Anorthosite conduit nickel-copper-PGE, p=0.0385
",Fluvial placer PGE,0.0572187080979347,NYF pegmatite,0.0540450625121593,Porphyry gold ± copper,0.0439458079636096,Simple pegmatite,0.0388389155268669,Anorthosite conduit nickel-copper-PGE,0.0384996719658374,3,167,155,165,187
836,10388,4530692_TF64CG3P_GWIUJQWX,"1. U-M layered intrusion nickel-copper-PGE, p=0.0842
2. U-M intrusion nickel-copper-PGE, p=0.0814
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0802
4. U-M conduit nickel-copper-PGE, p=0.0606
5. Komatiite nickel-copper-PGE, p=0.0527
",U-M layered intrusion nickel-copper-PGE,0.0841741785407066,U-M intrusion nickel-copper-PGE,0.0813856199383735,Arc U-M intru-sion nickel-copper-PGE,0.0802248492836952,U-M conduit nickel-copper-PGE,0.0605702511966228,Komatiite nickel-copper-PGE,0.0527446791529655,177,180,185,181,175
837,10406,4530692_TGQ9JSI9_VEZV583V,"1. U-M intrusion nickel-copper-PGE, p=0.0932
2. Vein cobalt ± Ni, p=0.0731
3. Komatiite nickel-copper-PGE, p=0.0383
4. Ophiolite nickel-copper-PGE, p=0.0381
5. U-M layered intrusion nickel-copper-PGE, p=0.0360
",U-M intrusion nickel-copper-PGE,0.0931990817189216,Vein cobalt ± Ni,0.0731382891535759,Komatiite nickel-copper-PGE,0.0382689535617828,Ophiolite nickel-copper-PGE,0.0381176583468914,U-M layered intrusion nickel-copper-PGE,0.0359508916735649,180,123,175,183,177
838,10420,4530692_THQ5G46V_A4M7XGXB,"1. Kimberlite diamond, p=0.3788
2. Fluvial placer diamond, p=0.1292
3. Paleoplacer gold ± uranium, p=0.0307
4. U-M intrusion nickel-copper-PGE, p=0.0208
5. Magnetite-dominant IOCG, p=0.0198
",Kimberlite diamond,0.3787561655044555,Fluvial placer diamond,0.1292383223772049,Paleoplacer gold ± uranium,0.0306971929967403,U-M intrusion nickel-copper-PGE,0.0207710620015859,Magnetite-dominant IOCG,0.0198216624557971,174,8,15,180,105
